date;gforce;speed;AccX;AccY;AccZ;GyroX;GyroY;GyroZ
12/02/2020 13:33:10;1;49;0.55;-0.71;1.54;-47.39;-7.46;0.44
12/02/2020 13:33:11;1;52;0.46;-0.32;1.75;-47.27;-1.60;-4.99
12/02/2020 13:33:13;1;50;0.63;-0.42;1.65;-47.02;-5.87;1.40
12/02/2020 13:33:14;1;49;0.65;-0.35;1.74;-47.27;1.60;5.24
12/02/2020 13:33:15;1;49;0.45;-0.51;1.35;-47.27;0.69;1.18
12/02/2020 13:33:17;1;48;0.50;-0.44;1.63;-47.02;-1.22;-0.63
12/02/2020 13:33:18;1;47;0.53;-0.43;1.79;-47.15;-5.28;-3.72
12/02/2020 13:33:20;1;48;0.56;-0.51;1.64;-47.15;-4.60;-6.46
12/02/2020 13:33:21;1;49;0.66;-0.35;1.48;-47.15;5.79;5.08
12/02/2020 13:33:23;1;50;0.68;-0.57;1.44;-47.27;-4.32;-2.32
12/02/2020 13:33:24;1;51;0.56;-0.40;1.44;-47.02;-4.31;-5.86
12/02/2020 13:33:25;1;52;0.54;-0.34;1.61;-47.02;-3.71;-3.60
12/02/2020 13:33:27;1;50;0.52;-0.36;1.67;-47.15;2.16;2.30
12/02/2020 13:33:28;1;49;0.43;-0.28;1.49;-47.02;1.92;2.63
12/02/2020 13:33:30;1;46;0.37;-0.41;1.31;-47.15;-3.68;3.60
12/02/2020 13:33:31;1;43;0.31;-0.18;1.62;-47.15;-3.50;-1.05
12/02/2020 13:33:33;1;35;-0.08;-0.47;1.47;-47.02;2.68;14.64
12/02/2020 13:33:34;1;33;-0.09;-0.56;1.57;-47.15;10.94;16.31
12/02/2020 13:33:36;2;33;0.74;-0.93;2.04;-47.02;-7.33;-24.57
12/02/2020 13:33:37;1;34;0.76;-0.57;1.50;-46.90;-14.49;17.71
12/02/2020 13:33:38;1;36;0.70;-0.38;1.38;-46.66;-7.72;-10.02
12/02/2020 13:33:40;2;40;0.42;-0.49;1.95;-46.90;0.14;2.34
12/02/2020 13:33:41;0;40;0.27;-0.42;0.86;-46.66;3.29;-1.64
12/02/2020 13:33:43;2;39;0.53;-0.30;1.99;-46.66;4.25;-0.73
12/02/2020 13:33:44;1;40;0.67;-0.32;1.51;-46.78;0.92;10.86
12/02/2020 13:33:46;1;40;0.38;-0.26;1.46;-46.66;-1.62;4.04
12/02/2020 13:33:47;1;39;0.48;-0.53;1.59;-46.78;-7.08;-9.57
12/02/2020 13:33:49;1;38;0.25;-0.74;0.69;-46.53;10.08;15.04
12/02/2020 13:33:50;1;40;0.57;-0.53;1.35;-46.78;1.48;0.04
12/02/2020 13:33:52;1;40;0.49;-0.49;1.61;-46.41;-7.20;-13.63
12/02/2020 13:33:53;3;37;0.48;-0.69;2.95;-46.41;-47.69;-24.64
12/02/2020 13:33:54;1;33;0.17;-0.66;1.43;-46.53;0.65;12.59
12/02/2020 13:33:56;1;32;0.19;-0.52;1.42;-46.78;-3.08;5.60
12/02/2020 13:33:57;1;32;0.56;-0.54;1.75;-46.53;4.95;11.06
12/02/2020 13:33:59;2;29;0.41;-0.00;2.00;-46.41;-10.92;1.63
12/02/2020 13:34:00;2;20;1.04;-0.75;1.55;-46.66;-6.24;-10.24
12/02/2020 13:34:02;1;22;0.80;-0.79;1.50;-46.41;-15.38;-10.52
12/02/2020 13:34:03;1;28;0.83;-0.73;1.42;-46.41;6.78;1.95
12/02/2020 13:34:05;2;38;0.08;-0.49;2.19;-46.53;-13.08;10.96
12/02/2020 13:34:06;1;39;0.84;-0.44;1.74;-46.41;10.29;-11.08
12/02/2020 13:34:07;1;42;0.77;-0.51;1.43;-46.41;4.15;-6.86
12/02/2020 13:34:09;1;46;0.37;-0.34;1.81;-46.17;-5.53;-16.29
12/02/2020 13:34:10;1;47;0.28;-0.76;1.63;-46.17;-4.89;-3.15
12/02/2020 13:34:12;2;45;0.79;-0.81;2.12;-46.29;-6.28;-6.64
12/02/2020 13:34:13;2;45;0.73;-0.76;1.81;-46.29;-21.47;-9.53
12/02/2020 13:34:15;1;47;0.76;-0.45;1.77;-46.29;-19.95;-14.11
12/02/2020 13:34:16;1;47;0.47;-0.55;1.23;-46.17;-2.48;-1.10
12/02/2020 13:34:18;1;49;0.63;-0.95;0.84;-46.17;20.79;10.48
12/02/2020 13:34:19;1;49;0.48;-0.59;1.10;-46.29;13.83;-3.70
12/02/2020 13:34:20;1;50;0.50;-0.28;1.62;-46.17;-0.16;10.95
12/02/2020 13:34:22;1;49;0.52;-0.55;1.79;-46.05;1.69;4.82
12/02/2020 13:34:23;1;49;0.43;-0.37;1.52;-46.29;5.62;4.87
12/02/2020 13:34:25;1;45;0.46;-0.28;1.59;-46.05;0.20;5.39
12/02/2020 13:34:26;1;44;0.68;-0.43;1.69;-46.17;3.63;14.11
12/02/2020 13:34:28;1;41;0.38;-0.64;1.81;-46.17;-8.89;-6.65
12/02/2020 13:34:29;1;36;0.51;-0.17;1.54;-45.92;-0.93;-0.50
12/02/2020 13:34:30;1;30;0.50;-0.48;1.51;-45.92;-4.59;-8.47
12/02/2020 13:34:32;2;26;0.50;-0.21;1.95;-46.05;-1.02;0.68
12/02/2020 13:34:33;1;22;0.54;-0.33;1.59;-46.05;-1.07;-0.07
12/02/2020 13:34:35;2;19;0.52;-0.83;1.75;-45.92;-15.24;-0.05
12/02/2020 13:34:36;1;21;0.78;-0.72;1.57;-46.05;-0.44;1.52
12/02/2020 13:34:38;2;28;0.46;-0.10;2.25;-46.05;-2.36;-0.01
12/02/2020 13:34:39;1;24;0.11;-0.14;1.97;-46.05;0.45;4.45
12/02/2020 13:34:40;1;20;0.49;-0.14;1.71;-45.68;-3.26;-1.47
12/02/2020 13:34:42;1;9;0.68;-0.27;1.64;-45.68;4.02;-6.21
12/02/2020 13:34:43;1;8;0.37;-0.10;1.59;-46.05;0.17;-2.12
12/02/2020 13:34:45;1;0;0.56;-0.38;1.52;-45.92;-0.19;1.40
12/02/2020 13:34:46;1;0;0.53;-0.24;1.69;-45.80;-0.98;-2.68
12/02/2020 13:34:48;1;3;0.51;-0.40;1.61;-45.80;0.76;-1.98
12/02/2020 13:34:49;1;3;0.24;-0.61;1.71;-45.68;1.96;-5.02
12/02/2020 13:34:51;1;2;0.46;-0.40;1.65;-45.56;-1.08;-1.15
12/02/2020 13:34:52;1;1;0.52;-0.29;1.62;-45.92;-2.53;-1.05
12/02/2020 13:34:53;1;1;0.61;-0.44;1.41;-46.05;-0.62;-5.32
12/02/2020 13:34:55;1;0;0.53;-0.23;1.72;-45.68;-1.98;-3.18
12/02/2020 13:34:56;1;1;0.54;-0.30;1.62;-45.80;-1.98;-1.63
12/02/2020 13:34:58;1;0;0.53;-0.35;1.66;-45.68;-1.06;0.28
12/02/2020 13:34:59;1;0;0.51;-0.26;1.51;-45.56;0.29;2.37
12/02/2020 13:35:01;1;0;0.57;-0.45;1.53;-45.68;-1.58;-1.83
12/02/2020 13:35:02;1;0;0.56;-0.34;1.59;-45.68;-1.47;-1.29
12/02/2020 13:35:04;1;0;0.52;-0.34;1.54;-45.68;-1.74;-1.28
12/02/2020 13:35:05;1;0;0.53;-0.35;1.60;-45.68;-1.68;-0.73
12/02/2020 13:35:06;1;0;0.53;-0.32;1.57;-45.44;-1.69;-0.87
12/02/2020 13:35:08;1;0;0.54;-0.33;1.56;-45.68;-1.86;-1.24
12/02/2020 13:35:09;1;0;0.56;-0.31;1.61;-45.56;-0.85;-0.41
12/02/2020 13:35:11;1;0;0.53;-0.32;1.56;-45.44;-1.42;-0.79
12/02/2020 13:35:12;1;0;0.51;-0.32;1.58;-45.56;-1.94;-1.51
12/02/2020 13:35:14;1;0;0.52;-0.32;1.57;-45.31;-1.68;-0.83
12/02/2020 13:35:15;1;0;0.55;-0.34;1.57;-45.56;-1.57;-1.04
12/02/2020 13:35:16;1;0;0.55;-0.32;1.59;-45.56;-1.82;-0.43
12/02/2020 13:35:18;1;0;0.55;-0.34;1.57;-45.68;-1.67;-0.75
12/02/2020 13:35:19;1;0;0.53;-0.34;1.56;-45.80;-1.54;-1.23
12/02/2020 13:35:21;1;1;0.53;-0.34;1.57;-45.68;-1.72;-1.11
