date;gforce;speed;AccX;AccY;AccZ;GyroX;GyroY;GyroZ
12/02/2020 11:32:11;1;0;0.56;-0.38;1.53;-57.65;-1.80;-0.37
12/02/2020 11:32:13;1;0;0.56;-0.38;1.56;-57.53;-0.74;1.09
12/02/2020 11:32:14;1;0;0.55;-0.40;1.52;-57.53;-1.59;-0.73
12/02/2020 11:32:15;1;0;0.56;-0.45;1.56;-57.40;-2.11;-1.37
12/02/2020 11:32:17;1;0;0.56;-0.40;1.53;-57.28;-0.07;1.27
12/02/2020 11:32:18;1;0;0.55;-0.43;1.52;-57.16;-1.27;0.08
12/02/2020 11:32:20;1;0;0.58;-0.41;1.55;-57.04;-1.62;-0.55
12/02/2020 11:32:21;1;0;0.56;-0.41;1.57;-57.04;-2.64;-2.55
12/02/2020 11:32:23;1;0;0.55;-0.41;1.52;-57.16;-2.02;-1.69
12/02/2020 11:32:24;1;0;0.57;-0.43;1.47;-57.16;-1.28;0.05
12/02/2020 11:32:25;1;0;0.62;-0.59;1.49;-57.16;-0.29;-2.10
12/02/2020 11:32:27;1;4;0.75;-0.62;1.52;-56.67;-0.20;-8.98
12/02/2020 11:32:28;1;8;0.90;-0.53;1.54;-56.92;1.73;-3.76
12/02/2020 11:32:30;1;14;0.59;-0.60;1.53;-56.67;-3.85;-6.85
12/02/2020 11:32:31;1;15;0.55;-0.13;1.56;-56.79;-0.75;-1.63
12/02/2020 11:32:33;1;8;0.63;-0.30;1.58;-56.79;-0.63;-0.94
12/02/2020 11:32:34;1;5;0.62;-0.56;1.59;-56.43;0.66;-2.61
12/02/2020 11:32:35;1;5;0.83;-0.70;1.59;-56.43;3.89;-6.50
12/02/2020 11:32:37;1;11;0.53;-0.70;1.48;-56.18;1.75;-0.67
12/02/2020 11:32:38;1;15;0.36;-0.41;1.54;-56.55;-1.16;-1.40
12/02/2020 11:32:40;2;15;0.41;-0.58;2.32;-56.55;-13.69;-19.89
12/02/2020 11:32:41;1;14;-0.15;-0.60;1.56;-56.18;-9.06;4.05
12/02/2020 11:32:43;1;10;0.53;-0.55;1.78;-56.18;-4.57;-0.45
12/02/2020 11:32:44;1;21;0.47;-0.67;1.69;-55.94;-6.84;-6.27
12/02/2020 11:32:46;1;22;0.43;-0.51;1.57;-55.94;-0.87;1.51
12/02/2020 11:32:47;1;22;0.41;-0.49;1.44;-55.94;1.89;6.37
12/02/2020 11:32:48;1;24;0.44;-0.41;1.43;-55.94;-3.96;-1.37
12/02/2020 11:32:50;1;23;0.30;-0.28;1.28;-55.82;-10.18;-5.67
12/02/2020 11:32:51;1;19;0.42;-0.26;1.48;-56.06;0.29;3.89
12/02/2020 11:32:53;1;13;0.18;-0.46;1.55;-55.57;-6.18;4.67
12/02/2020 11:32:54;1;15;0.03;-0.52;1.41;-55.57;0.53;3.26
12/02/2020 11:32:56;1;14;0.33;-0.32;1.82;-55.45;-4.96;-3.57
12/02/2020 11:32:57;1;19;0.47;-0.23;1.65;-55.69;-2.05;-2.21
12/02/2020 11:32:59;1;13;0.81;-0.14;1.64;-55.69;1.34;-2.16
12/02/2020 11:33:00;1;12;0.78;-0.44;1.63;-55.45;-9.52;-4.01
12/02/2020 11:33:01;1;14;0.80;-0.57;1.45;-55.21;1.11;-4.35
12/02/2020 11:33:03;1;13;1.00;-0.35;1.23;-55.33;0.42;5.32
12/02/2020 11:33:04;1;25;0.33;-0.31;1.44;-54.84;-1.67;2.84
12/02/2020 11:33:06;1;26;0.53;0.00;1.63;-55.21;-6.40;1.08
12/02/2020 11:33:07;1;22;0.82;-0.19;1.52;-55.08;1.44;-3.07
12/02/2020 11:33:09;1;13;0.87;-0.43;1.28;-54.96;3.94;-4.02
12/02/2020 11:33:10;1;14;1.01;-0.57;1.51;-54.96;-2.06;-7.66
12/02/2020 11:33:11;1;19;0.73;-0.62;1.36;-54.96;0.66;-1.44
12/02/2020 11:33:13;1;30;0.59;-0.77;1.55;-54.60;-16.38;-3.33
12/02/2020 11:33:14;1;34;0.67;-0.66;1.19;-54.84;7.69;0.92
12/02/2020 11:33:16;1;35;0.42;-0.74;1.28;-54.72;-1.23;2.23
12/02/2020 11:33:17;1;38;0.50;-0.33;1.36;-54.60;-3.65;2.09
12/02/2020 11:33:19;1;35;0.32;-0.50;1.27;-54.72;2.55;1.46
12/02/2020 11:33:20;1;35;0.44;-0.52;1.57;-54.35;-3.60;-1.66
12/02/2020 11:33:21;1;36;0.47;-0.12;1.52;-54.35;9.69;14.32
12/02/2020 11:33:23;1;32;0.59;-0.21;1.46;-54.35;-0.89;-1.48
12/02/2020 11:33:24;1;25;0.52;-0.20;1.79;-54.11;-2.22;-2.16
12/02/2020 11:33:26;1;21;0.41;-0.21;1.64;-54.11;-0.58;-0.28
12/02/2020 11:33:27;1;19;0.33;-0.15;1.73;-54.11;-3.07;-3.85
12/02/2020 11:33:29;1;12;0.36;-0.01;1.70;-54.23;-1.63;-0.76
12/02/2020 11:33:30;1;6;0.44;-0.35;1.60;-54.11;-2.30;-0.86
12/02/2020 11:33:32;1;4;0.48;-0.54;1.48;-53.98;-0.79;0.27
12/02/2020 11:33:33;1;5;0.58;-0.63;1.46;-54.11;0.83;0.47
12/02/2020 11:33:34;1;6;0.61;-0.70;1.47;-53.74;1.09;-5.16
12/02/2020 11:33:36;1;15;0.61;-0.15;1.53;-53.62;5.27;-13.63
12/02/2020 11:33:37;1;18;0.35;-0.66;1.62;-53.86;-3.28;-3.57
12/02/2020 11:33:39;1;22;0.38;-0.48;1.55;-53.74;-10.22;-3.61
12/02/2020 11:33:40;1;23;0.48;-0.58;1.56;-53.86;-2.15;5.21
12/02/2020 11:33:42;1;27;0.31;-0.40;1.44;-53.62;-11.05;-5.05
12/02/2020 11:33:43;1;26;0.33;-0.44;1.42;-53.86;-0.92;4.05
12/02/2020 11:33:44;1;28;0.37;-0.38;1.48;-53.37;-1.92;1.54
12/02/2020 11:33:46;2;32;0.88;-0.40;1.92;-53.62;-9.20;-25.97
12/02/2020 11:33:47;1;33;0.38;-0.54;1.82;-53.50;3.78;5.11
12/02/2020 11:33:49;1;33;0.37;-0.43;1.48;-53.74;-0.41;6.18
12/02/2020 11:33:50;1;32;0.42;-0.44;1.83;-53.13;-8.36;-15.16
12/02/2020 11:33:52;1;32;0.39;-0.47;1.88;-53.62;-2.24;-0.60
12/02/2020 11:33:53;1;30;0.44;-0.56;1.87;-53.25;-10.17;-10.97
12/02/2020 11:33:54;1;28;0.50;-0.40;1.77;-53.13;-6.63;-5.09
12/02/2020 11:33:56;1;26;0.57;-0.22;1.51;-53.25;3.83;3.01
12/02/2020 11:33:57;2;29;0.53;-0.61;2.69;-53.25;-38.50;-17.83
12/02/2020 11:33:59;1;33;0.44;-0.34;1.64;-53.25;-10.11;-2.44
12/02/2020 11:34:00;1;34;0.42;-0.41;1.58;-53.01;2.15;7.10
12/02/2020 11:34:02;1;34;0.51;-0.56;1.39;-53.01;2.62;3.80
12/02/2020 11:34:03;1;33;0.41;-0.57;1.44;-53.13;-3.53;-2.63
12/02/2020 11:34:04;1;34;0.40;-0.40;1.28;-53.01;0.21;0.81
12/02/2020 11:34:06;1;35;0.46;-0.44;1.58;-53.01;1.08;4.63
12/02/2020 11:34:07;1;36;0.61;-0.47;1.76;-52.76;0.21;0.63
12/02/2020 11:34:09;1;36;0.51;-0.43;1.74;-52.89;1.15;-0.50
12/02/2020 11:34:10;1;37;0.34;-0.45;1.69;-53.01;-1.01;5.47
12/02/2020 11:34:12;1;34;0.36;-0.36;1.56;-52.89;-2.79;3.53
12/02/2020 11:34:13;1;32;-0.18;-0.36;1.70;-52.52;-0.16;14.20
12/02/2020 11:34:14;1;29;-0.02;-0.47;1.46;-52.76;-0.80;3.57
12/02/2020 11:34:16;1;31;0.47;-0.29;1.52;-52.89;-5.23;-6.05
12/02/2020 11:34:17;1;30;0.69;-0.33;1.64;-52.89;0.67;0.99
12/02/2020 11:34:19;1;30;0.61;-0.43;1.39;-52.52;-3.10;-2.57
12/02/2020 11:34:20;1;31;0.58;-0.48;1.61;-52.40;-0.37;-1.09
12/02/2020 11:34:22;1;34;0.35;-0.34;1.39;-52.40;1.63;9.60
12/02/2020 11:34:23;1;33;0.39;0.09;1.29;-52.52;7.40;7.11
12/02/2020 11:34:25;1;26;-0.01;-0.23;1.39;-52.27;-4.24;3.75
12/02/2020 11:34:26;1;23;0.40;-0.65;1.66;-52.52;-4.31;-0.76
12/02/2020 11:34:27;1;25;0.77;-0.44;1.61;-52.40;1.29;-5.09
12/02/2020 11:34:29;1;32;0.40;-0.53;1.48;-52.40;-1.33;-0.75
12/02/2020 11:34:30;1;35;0.45;-0.88;1.33;-52.27;5.45;8.80
12/02/2020 11:34:32;1;47;0.46;-0.34;1.73;-52.15;-7.24;-8.92
12/02/2020 11:34:33;1;48;0.68;-0.33;1.55;-52.40;-2.40;-5.00
12/02/2020 11:34:35;2;53;0.84;-0.43;1.80;-51.91;10.57;-4.93
12/02/2020 11:34:36;2;50;0.76;-0.33;2.29;-51.91;-13.11;-19.54
12/02/2020 11:34:38;1;49;0.59;-0.46;1.73;-52.15;-4.63;-7.63
12/02/2020 11:34:39;1;49;0.43;-0.63;1.32;-52.03;5.55;8.91
12/02/2020 11:34:40;1;50;0.32;-0.33;1.62;-51.91;-3.87;-0.73
12/02/2020 11:34:42;1;48;0.49;-0.41;1.62;-51.54;-7.60;-14.82
12/02/2020 11:34:43;1;47;0.55;-0.40;1.60;-51.79;2.24;3.84
12/02/2020 11:34:45;1;49;0.56;-0.43;1.59;-51.91;-1.62;-5.85
12/02/2020 11:34:46;1;49;0.43;-0.26;1.29;-51.42;0.78;-2.76
12/02/2020 11:34:48;1;48;0.67;-0.13;1.43;-51.66;0.92;8.91
12/02/2020 11:34:49;1;48;0.46;-0.42;1.52;-51.66;1.75;-0.50
12/02/2020 11:34:50;1;48;0.53;-0.53;1.57;-51.79;-3.75;-2.80
12/02/2020 11:34:52;1;48;0.71;-0.37;1.49;-51.79;1.16;8.30
12/02/2020 11:34:53;1;47;0.55;-0.53;1.54;-51.79;0.34;-1.47
12/02/2020 11:34:55;1;46;0.48;-0.46;1.63;-51.54;-6.85;-5.17
12/02/2020 11:34:56;1;46;0.47;-0.45;1.64;-51.54;-2.18;0.79
12/02/2020 11:34:58;1;48;0.66;-0.38;1.69;-51.54;0.25;-1.31
12/02/2020 11:34:59;1;48;0.62;-0.30;1.33;-51.42;-2.52;13.69
12/02/2020 11:35:00;1;48;0.45;-0.64;1.39;-51.42;2.69;4.56
12/02/2020 11:35:02;1;47;0.65;-0.45;1.53;-51.54;0.23;-0.10
12/02/2020 11:35:03;2;49;0.76;-0.20;1.90;-51.42;-5.65;-7.98
12/02/2020 11:35:05;1;49;0.62;-0.32;1.58;-51.30;-2.09;-3.77
12/02/2020 11:35:06;1;49;0.52;-0.37;1.44;-51.05;-1.87;-5.87
12/02/2020 11:35:08;1;48;0.60;-0.37;1.51;-51.18;-0.34;5.00
12/02/2020 11:35:09;2;48;0.61;-0.55;1.86;-51.30;-8.32;-10.88
12/02/2020 11:35:11;1;49;0.59;-0.50;1.64;-50.93;1.04;1.60
12/02/2020 11:35:12;1;49;0.56;-0.44;1.38;-50.93;-1.23;-4.27
12/02/2020 11:35:13;1;47;0.67;-0.16;1.54;-51.05;6.64;7.27
12/02/2020 11:35:15;1;45;0.48;-0.45;1.41;-50.81;-0.42;0.86
12/02/2020 11:35:16;1;47;0.55;-0.46;1.60;-51.05;-3.82;-5.63
12/02/2020 11:35:18;1;49;0.54;-0.46;1.61;-50.93;-6.69;-0.51
12/02/2020 11:35:19;1;49;0.55;-0.34;1.48;-51.05;0.04;-1.02
12/02/2020 11:35:21;1;49;0.39;-0.69;0.88;-51.05;20.40;-0.56
12/02/2020 11:35:22;1;49;0.52;-0.39;1.33;-50.93;-1.28;3.62
12/02/2020 11:35:24;1;49;0.58;-0.57;1.63;-50.81;-4.83;-0.51
12/02/2020 11:35:25;1;47;0.70;-0.28;1.49;-50.93;-4.73;-1.24
12/02/2020 11:35:26;2;47;0.53;-0.37;2.05;-50.81;-7.05;-9.14
12/02/2020 11:35:28;1;45;0.56;-0.24;1.76;-50.69;-4.78;-1.79
12/02/2020 11:35:29;1;43;0.47;-0.45;1.82;-50.81;0.13;1.85
12/02/2020 11:35:31;1;40;0.61;-0.56;1.48;-50.56;-2.41;0.82
12/02/2020 11:35:32;1;41;0.60;-0.42;1.52;-50.56;4.27;6.24
12/02/2020 11:35:34;1;39;0.49;-0.94;1.22;-50.56;-2.05;-3.82
12/02/2020 11:35:35;1;48;0.71;-0.89;1.14;-50.44;2.53;0.98
12/02/2020 11:35:36;1;57;0.83;-0.95;1.45;-50.32;3.96;3.66
12/02/2020 11:35:38;1;69;0.58;-0.91;1.65;-50.56;0.18;5.99
12/02/2020 11:35:39;1;73;0.45;-0.29;1.53;-50.44;0.70;0.69
12/02/2020 11:35:41;1;76;0.33;-0.61;1.53;-50.32;-0.82;1.11
12/02/2020 11:35:42;1;74;0.42;-0.26;1.37;-50.32;-2.83;-0.39
12/02/2020 11:35:44;1;70;0.47;-0.32;1.82;-50.56;-3.42;2.84
12/02/2020 11:35:45;1;68;0.37;-0.31;1.33;-50.08;2.65;6.45
12/02/2020 11:35:46;1;67;0.58;-0.33;1.75;-50.32;1.79;-1.79
12/02/2020 11:35:48;1;69;0.56;-0.55;1.14;-50.32;9.88;3.93
12/02/2020 11:35:49;1;70;0.64;-0.32;1.49;-50.20;-1.31;-1.15
12/02/2020 11:35:51;1;72;0.58;-0.42;1.54;-50.08;3.60;6.39
12/02/2020 11:35:52;2;73;0.44;-0.63;1.87;-49.95;-5.19;-3.21
12/02/2020 11:35:54;1;75;0.60;-0.36;1.69;-50.08;-3.66;-1.82
12/02/2020 11:35:55;1;76;0.37;-0.24;0.95;-50.20;1.92;8.76
12/02/2020 11:35:56;2;77;0.63;-0.39;2.39;-50.08;-5.16;-6.75
12/02/2020 11:35:58;1;77;0.40;-0.47;1.81;-49.83;-6.95;-7.69
12/02/2020 11:35:59;1;78;0.36;-0.66;1.83;-49.71;-5.84;-6.77
12/02/2020 11:36:01;1;79;0.49;-0.49;1.54;-49.83;-2.87;-2.70
12/02/2020 11:36:02;1;80;0.54;-0.24;1.75;-49.95;-1.73;1.46
12/02/2020 11:36:04;1;82;0.49;-0.51;1.64;-49.71;-4.89;-4.60
12/02/2020 11:36:05;1;82;0.54;-0.62;1.57;-49.95;-4.06;9.24
12/02/2020 11:36:06;1;84;0.71;-0.51;1.38;-50.08;-5.82;-5.38
12/02/2020 11:36:08;1;89;0.73;-0.27;1.67;-49.83;1.32;0.10
12/02/2020 11:36:09;1;91;0.70;-0.51;1.67;-49.83;-1.47;-8.06
12/02/2020 11:36:11;1;95;0.65;-0.71;1.48;-49.59;1.85;8.37
12/02/2020 11:36:12;1;96;0.62;-0.12;1.49;-49.71;-3.48;2.09
12/02/2020 11:36:14;2;95;0.55;-0.55;1.99;-49.47;-6.88;-12.40
12/02/2020 11:36:15;1;94;0.54;-0.31;1.75;-49.83;0.11;-3.37
12/02/2020 11:36:16;1;93;0.73;-0.44;1.38;-49.59;4.05;3.20
12/02/2020 11:36:18;1;94;0.77;-0.39;0.97;-49.59;13.11;0.60
12/02/2020 11:36:19;1;95;0.65;-0.27;1.32;-49.47;4.92;7.36
12/02/2020 11:36:21;2;93;0.83;-0.14;2.00;-49.34;-26.95;-6.40
12/02/2020 11:36:22;1;93;0.81;-0.26;1.31;-49.47;3.36;-25.85
12/02/2020 11:36:24;1;93;0.81;0.18;1.73;-49.22;1.24;-4.66
12/02/2020 11:36:25;1;92;0.37;-0.49;1.41;-49.47;5.41;-0.11
12/02/2020 11:36:27;1;84;0.25;0.12;1.47;-49.22;5.00;0.93
12/02/2020 11:36:28;1;77;0.17;0.06;1.29;-49.22;-1.66;5.09
12/02/2020 11:36:29;1;70;0.48;-0.31;1.78;-49.34;-2.50;-5.17
12/02/2020 11:36:31;1;63;0.43;-0.29;1.70;-49.47;-2.06;-2.66
12/02/2020 11:36:32;1;62;0.49;-0.40;1.58;-49.34;0.18;3.96
12/02/2020 11:36:34;1;65;0.42;-0.39;1.65;-48.85;2.87;6.57
12/02/2020 11:36:35;2;65;0.52;-0.64;2.00;-49.22;-10.14;-18.66
12/02/2020 11:36:37;1;64;0.38;-0.30;1.12;-49.22;0.02;3.29
12/02/2020 11:36:38;1;65;0.47;-0.22;1.43;-49.10;-0.76;2.90
12/02/2020 11:36:40;1;65;0.55;-0.42;1.33;-49.22;1.50;3.12
12/02/2020 11:36:41;1;65;0.63;-0.54;1.45;-49.10;2.76;1.46
12/02/2020 11:36:42;1;66;0.57;-0.05;1.68;-49.34;0.40;-4.43
12/02/2020 11:36:44;1;68;0.64;-0.63;1.66;-49.22;2.15;-1.65
12/02/2020 11:36:45;1;72;0.48;-0.63;1.68;-48.85;-1.44;-5.63
12/02/2020 11:36:47;1;81;0.56;-0.58;0.96;-49.10;-0.40;7.46
12/02/2020 11:36:48;1;85;0.55;-0.61;1.79;-49.10;-1.79;-3.52
12/02/2020 11:36:50;1;92;0.35;-0.08;1.52;-48.85;-2.70;-4.53
12/02/2020 11:36:51;1;91;0.73;-0.32;1.49;-48.73;-4.52;-4.11
12/02/2020 11:36:53;1;98;0.58;-0.29;1.51;-48.73;4.52;1.90
12/02/2020 11:36:54;1;98;0.75;-0.49;1.42;-48.98;12.71;-1.05
12/02/2020 11:36:55;1;98;0.71;-0.26;1.62;-48.98;-11.63;-1.59
12/02/2020 11:36:57;1;100;0.30;-0.33;1.23;-48.98;8.55;19.14
12/02/2020 11:36:58;1;99;0.39;-0.42;1.21;-48.73;3.05;0.95
12/02/2020 11:37:00;2;101;0.49;-0.05;2.01;-48.73;1.02;2.76
12/02/2020 11:37:01;2;100;0.60;-0.59;1.87;-48.61;-21.66;2.82
12/02/2020 11:37:03;1;101;0.64;-0.22;1.76;-48.49;21.66;10.00
12/02/2020 11:37:04;1;100;0.57;-0.46;1.83;-48.73;-7.69;-11.63
12/02/2020 11:37:05;1;99;0.63;-0.26;1.53;-48.49;-1.45;6.35
12/02/2020 11:37:07;2;98;0.62;-0.09;2.16;-48.61;0.18;-7.89
12/02/2020 11:37:08;1;98;0.71;-0.35;1.12;-48.24;30.62;1.02
12/02/2020 11:37:10;1;97;0.63;-0.25;1.22;-48.61;2.20;1.61
12/02/2020 11:37:11;1;97;0.49;-0.60;1.53;-48.61;-1.08;2.20
12/02/2020 11:37:13;1;96;0.17;-0.60;1.54;-48.37;-12.70;-18.95
12/02/2020 11:37:14;1;95;0.26;-0.43;1.88;-48.49;-2.08;-4.52
12/02/2020 11:37:16;1;95;0.45;-0.61;1.54;-48.61;0.39;4.68
12/02/2020 11:37:17;1;96;0.41;-0.70;1.35;-48.49;-4.96;-4.72
12/02/2020 11:37:18;1;97;0.47;-0.25;1.38;-48.24;-6.50;-5.78
12/02/2020 11:37:20;2;98;0.66;-0.20;2.04;-48.24;0.17;-2.27
12/02/2020 11:37:21;1;98;0.61;-0.50;1.81;-48.24;-11.42;-13.30
12/02/2020 11:37:23;1;97;0.73;-0.35;1.48;-48.24;20.93;-9.66
12/02/2020 11:37:24;1;97;0.48;-0.40;1.35;-48.37;0.62;2.46
12/02/2020 11:37:26;1;97;0.59;-0.30;1.45;-48.24;-6.78;-4.18
12/02/2020 11:37:27;1;98;0.43;-0.51;1.36;-48.24;0.56;-0.34
12/02/2020 11:37:28;1;98;0.41;-0.34;1.24;-48.12;9.95;11.49
12/02/2020 11:37:30;1;97;0.38;-0.47;1.77;-48.12;-8.73;-8.76
12/02/2020 11:37:31;1;96;0.48;-0.22;1.77;-47.88;2.37;-1.56
12/02/2020 11:37:33;1;95;0.49;-0.33;1.63;-48.00;-0.59;9.95
12/02/2020 11:37:34;1;95;0.49;-0.63;1.44;-48.00;-4.40;-2.35
12/02/2020 11:37:36;1;95;0.56;-0.46;1.74;-48.12;4.08;-2.27
12/02/2020 11:37:37;1;94;0.55;-0.17;1.53;-47.76;3.61;1.68
12/02/2020 11:37:38;1;92;0.46;-0.24;1.37;-48.24;7.31;2.55
12/02/2020 11:37:40;1;88;0.44;-0.01;1.68;-48.00;-4.27;-2.23
12/02/2020 11:37:41;1;85;0.46;-0.40;1.70;-48.00;-4.11;-3.02
12/02/2020 11:37:43;1;79;0.52;-0.13;1.45;-47.63;9.56;5.09
12/02/2020 11:37:44;1;77;0.51;-0.17;1.32;-48.00;-0.50;5.15
12/02/2020 11:37:46;1;72;0.41;-0.25;1.40;-47.88;-3.12;0.42
12/02/2020 11:37:47;1;70;0.62;-0.11;1.59;-47.63;-10.43;-10.74
12/02/2020 11:37:49;1;65;0.54;-0.15;1.71;-47.76;-3.24;-8.22
12/02/2020 11:37:50;1;62;0.47;-0.01;1.17;-48.00;12.05;3.10
12/02/2020 11:37:51;1;55;0.38;-0.16;1.54;-47.76;-0.77;2.01
12/02/2020 11:37:53;1;47;0.38;-0.26;1.55;-47.63;-1.91;1.29
12/02/2020 11:37:54;1;45;0.57;-0.35;1.65;-47.63;-5.12;-5.07
12/02/2020 11:37:56;1;40;0.56;-0.32;1.31;-47.63;-5.34;-4.21
12/02/2020 11:37:57;1;40;0.68;-0.33;1.47;-47.88;-4.74;-1.65
12/02/2020 11:37:59;1;42;0.51;-0.14;1.66;-47.76;2.35;5.37
12/02/2020 11:38:00;1;42;0.40;-0.39;1.64;-47.63;-3.53;-2.30
12/02/2020 11:38:02;1;40;0.66;-0.35;1.42;-47.76;1.58;-0.41
12/02/2020 11:38:03;1;40;0.52;-0.42;1.56;-47.63;5.40;5.32
12/02/2020 11:38:04;1;40;0.66;-0.37;1.82;-47.88;-3.11;-6.15
12/02/2020 11:38:06;1;42;0.31;-0.42;1.43;-47.63;-4.67;-0.66
12/02/2020 11:38:07;1;42;0.65;-0.36;1.48;-47.63;-5.35;-8.05
12/02/2020 11:38:09;1;45;0.48;-0.47;1.40;-47.76;3.08;3.38
12/02/2020 11:38:10;1;43;0.47;-0.47;1.46;-47.76;-3.84;-2.01
12/02/2020 11:38:12;1;46;0.61;-0.34;1.76;-47.39;-6.45;-6.70
12/02/2020 11:38:13;1;46;0.47;-0.40;1.70;-47.63;-4.15;-4.36
12/02/2020 11:38:15;1;44;0.65;-0.20;1.72;-47.39;-3.08;-6.72
12/02/2020 11:38:16;1;45;0.52;-0.48;1.58;-47.39;-3.69;0.58
12/02/2020 11:38:17;1;43;0.55;-0.27;1.78;-47.51;-3.79;-3.79
12/02/2020 11:38:19;1;42;0.43;-0.41;1.38;-47.51;0.99;7.45
12/02/2020 11:38:20;1;43;0.47;-0.38;1.44;-47.27;-1.98;4.44
12/02/2020 11:38:22;1;43;0.50;-0.16;1.53;-47.27;-5.18;-7.55
12/02/2020 11:38:23;1;40;0.59;-0.46;1.58;-47.27;-3.98;-2.97
12/02/2020 11:38:25;2;43;0.66;-0.53;1.86;-47.15;-3.14;-4.53
12/02/2020 11:38:26;1;43;0.64;-0.34;1.75;-47.27;-1.95;0.85
12/02/2020 11:38:27;1;45;0.49;-0.47;1.56;-47.15;-2.31;-1.10
12/02/2020 11:38:29;1;46;0.60;-0.12;1.58;-47.39;0.76;6.85
12/02/2020 11:38:30;1;45;0.54;-0.35;1.45;-46.90;-2.06;-4.92
12/02/2020 11:38:32;1;47;0.70;-0.38;1.59;-47.15;1.11;0.27
12/02/2020 11:38:33;1;47;0.49;-0.36;1.67;-46.90;2.46;-0.42
12/02/2020 11:38:35;1;45;0.52;-0.44;1.63;-47.02;-3.62;-1.97
12/02/2020 11:38:36;1;45;0.56;-0.30;1.69;-47.02;-1.34;-2.15
12/02/2020 11:38:38;1;48;0.57;-0.34;1.55;-47.02;-1.71;-0.63
12/02/2020 11:38:39;1;45;0.40;-0.32;1.60;-46.78;-2.80;-3.30
12/02/2020 11:38:40;1;45;0.33;-0.50;1.69;-46.66;0.10;6.31
12/02/2020 11:38:42;1;44;0.60;-0.38;1.61;-46.90;-3.47;3.13
12/02/2020 11:38:43;1;45;0.47;-0.40;1.47;-46.78;-8.15;-1.68
12/02/2020 11:38:45;1;44;0.47;-0.36;1.71;-46.90;2.09;4.73
12/02/2020 11:38:46;1;47;0.58;-0.28;1.61;-46.78;2.64;4.22
12/02/2020 11:38:48;1;47;0.54;-0.48;1.43;-46.78;-1.13;-0.90
12/02/2020 11:38:49;1;48;0.53;-0.34;1.62;-46.90;-3.95;-4.62
12/02/2020 11:38:51;1;48;0.45;-0.41;1.43;-46.66;-3.18;1.32
12/02/2020 11:38:52;1;48;0.44;-0.52;1.35;-46.90;3.53;8.49
12/02/2020 11:38:53;1;48;0.56;-0.38;1.63;-46.78;-5.77;-6.68
12/02/2020 11:38:55;2;47;0.66;-0.31;1.90;-46.53;-13.16;-13.11
12/02/2020 11:38:56;1;47;0.43;-0.37;1.25;-46.53;4.29;9.00
12/02/2020 11:38:58;1;47;0.58;-0.40;1.85;-46.53;-8.62;-5.98
12/02/2020 11:38:59;1;45;0.50;-0.39;1.59;-46.41;-0.63;-0.37
12/02/2020 11:39:01;1;46;0.45;-0.52;1.60;-46.41;-1.74;-1.26
12/02/2020 11:39:02;1;48;0.55;-0.46;1.84;-46.41;-5.27;-6.51
12/02/2020 11:39:03;1;48;0.51;-0.69;1.50;-46.29;2.68;4.48
12/02/2020 11:39:05;1;48;0.67;-0.65;1.63;-46.53;-2.50;-3.18
12/02/2020 11:39:06;1;48;0.61;-0.40;1.69;-46.17;0.21;-7.89
12/02/2020 11:39:08;1;48;0.47;-0.29;1.49;-46.29;-1.27;2.44
12/02/2020 11:39:09;1;48;0.50;-0.59;1.44;-46.29;-1.50;1.80
12/02/2020 11:39:11;1;47;0.55;-0.40;1.55;-46.41;-3.05;-3.41
12/02/2020 11:39:12;1;47;0.52;-0.30;1.44;-46.29;-2.98;-3.11
12/02/2020 11:39:14;1;46;0.59;-0.39;1.49;-46.41;-1.21;-0.49
12/02/2020 11:39:15;1;47;0.51;-0.49;1.62;-46.17;-1.36;0.42
12/02/2020 11:39:16;1;48;0.46;-0.34;1.25;-46.41;-0.55;1.44
12/02/2020 11:39:18;1;49;0.56;-0.34;1.44;-46.17;0.68;-0.35
12/02/2020 11:39:19;1;50;0.59;-0.43;1.41;-46.29;-3.08;-2.85
12/02/2020 11:39:21;1;50;0.36;-0.25;1.28;-45.92;-3.20;-5.88
12/02/2020 11:39:22;1;49;0.58;-0.29;1.61;-46.17;-0.36;-3.26
12/02/2020 11:39:24;1;48;0.41;-0.46;1.69;-46.17;-1.60;-3.88
12/02/2020 11:39:25;2;49;0.74;-0.32;1.85;-45.92;-8.44;-6.23
12/02/2020 11:39:26;1;50;0.56;-0.32;1.72;-45.92;-9.79;-10.02
12/02/2020 11:39:28;1;50;0.49;-0.23;1.43;-46.05;-3.89;-3.30
12/02/2020 11:39:29;1;50;0.40;-0.22;1.35;-46.17;-3.08;1.45
12/02/2020 11:39:31;1;46;0.36;-0.33;1.53;-46.05;-6.21;-2.45
12/02/2020 11:39:32;1;46;0.44;-0.32;1.68;-46.17;-1.95;-0.15
12/02/2020 11:39:34;1;44;0.46;-0.37;1.52;-45.80;-6.33;-2.76
12/02/2020 11:39:35;1;44;0.46;-0.43;1.50;-46.17;-8.53;-2.44
12/02/2020 11:39:37;1;46;0.36;-0.43;1.34;-45.80;-2.78;-2.76
12/02/2020 11:39:38;1;46;0.52;-0.36;1.37;-46.05;-5.21;-5.73
12/02/2020 11:39:39;1;45;0.54;-0.37;1.43;-45.92;8.34;8.76
12/02/2020 11:39:41;1;46;0.48;-0.42;1.75;-45.80;-3.92;-6.22
12/02/2020 11:39:42;1;46;0.54;-0.28;1.74;-45.44;-1.98;1.10
